District,District Lat,District Lon,Venue,Venue Lat,Venue Lon,Venue Category
Marienthal,53.5651302,10.0823813,Dat Backhus,53.56334546107566,10.07863182867775,Bakery
Marienthal,53.5651302,10.0823813,Jugendherberge Hamburg - Horner Rennbahn,53.561013397914024,10.080984954520677,Hotel
Marienthal,53.5651302,10.0823813,An der Marienanlage,53.56517783752441,10.08127552562416,Park
Marienthal,53.5651302,10.0823813,H Am Husarendenkmal,53.56500477921144,10.077524345018102,Bus Stop
Marienthal,53.5651302,10.0823813,Budnikowsky,53.564335825585246,10.077534740022928,Pharmacy
Marienthal,53.5651302,10.0823813,Spielplatz im Gehölz,53.568476255177075,10.082775774250896,Garden
Marienthal,53.5651302,10.0823813,Husarendenkmal,53.564725417968674,10.075421974550302,Outdoor Sculpture
Marienthal,53.5651302,10.0823813,Hotel Marienthal Garni Hamburg,53.564385,10.075287,Hotel
Marmstorf,53.4394131,9.9520526,Budnikowsky,53.44061617398896,9.957212266543134,Pharmacy
Marmstorf,53.4394131,9.9520526,H Vogelhüttenberg,53.442635924770435,9.94969565611656,Bus Stop
Marmstorf,53.4394131,9.9520526,Vogelhuttenberg,53.442889368664304,9.950136277552122,Coffee Shop
Marmstorf,53.4394131,9.9520526,DHL Packstation 127,53.43855204,9.95858659,Shipping Store
Marmstorf,53.4394131,9.9520526,Getränkeland,53.44338401227141,9.955242408095742,Food & Drink Shop
Moorfleet,53.5092,10.0828,Dreieck Hamburg-Südost (35) (1),53.50719187944812,10.08094310760498,Intersection
Moorfleet,53.5092,10.0828,Dänisches Bettenlager,53.51164449789016,10.087459828808727,Furniture / Home Store
Moorfleet,53.5092,10.0828,Mister Grün,53.5128033103489,10.078577399253845,Flower Shop
Moorfleet,53.5092,10.0828,Burger King,53.51125675442076,10.088715806543563,Fast Food Restaurant
Neuallermöhe,53.4830602,10.1630488,Sporthalle Allermöhe,53.485568,10.15767,Athletics & Sports
Neuenfelde,53.5182412,9.8079161,TTC Neuenfelde,53.51738,9.811015,Sports Club
Neuenfelde,53.5182412,9.8079161,Taverna Elina,53.52099195060266,9.812115291765206,Taverna
Neuenfelde,53.5182412,9.8079161,Bundts Gartenrestaurant,53.52053212654846,9.813727430613394,German Restaurant
Neuengamme,53.4379045,10.2260934,Mr. ED,53.43709945678711,10.233131408691406,Gastropub
Neuengamme,53.4379045,10.2260934,Haus Des Gedenkens,53.43511529337542,10.231714918580789,History Museum
Neugraben-Fischbek,53.4739581,9.8426482,Restaurant Fesstos,53.4718425707822,9.83726629276158,Greek Restaurant
Neugraben-Fischbek,53.4739581,9.8426482,Lidl,53.47182976354348,9.839099426753819,Supermarket
Neugraben-Fischbek,53.4739581,9.8426482,Shell,53.47241146,9.84785784,Gas Station
Neugraben-Fischbek,53.4739581,9.8426482,OBI,53.47363859707649,9.848057627677917,Hardware Store
Neugraben-Fischbek,53.4739581,9.8426482,Bäcker Schrader,53.472500775269154,9.84049031907291,Bakery
Neugraben-Fischbek,53.4739581,9.8426482,Fressnapf Hamburg-Fischbek,53.47202738578394,9.839606472150328,Pet Store
Neugraben-Fischbek,53.4739581,9.8426482,McDonald's,53.47361626971879,9.846549903664995,Fast Food Restaurant
Neugraben-Fischbek,53.4739581,9.8426482,Sportline Fitness & Soccerwelr,53.47290024970321,9.849555570075049,Soccer Field
Neugraben-Fischbek,53.4739581,9.8426482,Barmenia Versicherung - Torsten Renner,53.469939,9.845997,Insurance Office
Neuland,53.4672,10.0297,InnoCafe,53.46539898606783,10.029454697882814,Coffee Shop
Neustadt,53.5498808,9.9790482,Citadines Michel Hamburg,53.548885169336494,9.980953345592193,Hotel
Neustadt,53.5498808,9.9790482,Zum Spätzle,53.551032591750236,9.981607711190692,Swabian Restaurant
Neustadt,53.5498808,9.9790482,Adina Apartment Hotel Hamburg Michel,53.55003203855243,9.97620653072568,Hotel
Neustadt,53.5498808,9.9790482,Karlsons,53.55039370118854,9.982171002947316,Scandinavian Restaurant
Neustadt,53.5498808,9.9790482,Kardelen,53.55066673466425,9.98227138147596,Turkish Restaurant
Neustadt,53.5498808,9.9790482,La Chance,53.55099999350919,9.981542175883352,French Restaurant
Neustadt,53.5498808,9.9790482,Trattoria Due da Enzo,53.550545637202006,9.98040914485167,Trattoria/Osteria
Neustadt,53.5498808,9.9790482,Wochenmarkt Großneumarkt,53.55038988878322,9.980097501476779,Farmers Market
Neustadt,53.5498808,9.9790482,Bootshaus Kombüse,53.55075,9.982112,Restaurant
Neustadt,53.5498808,9.9790482,Public Coffee Roasters,53.551372,9.982597,Coffee Shop
Neustadt,53.5498808,9.9790482,Capriccio,53.55113321833414,9.980351011361419,Italian Restaurant
Neustadt,53.5498808,9.9790482,Ahoi Marie Bootshaus,53.55128754827413,9.980514734376523,Seafood Restaurant
Neustadt,53.5498808,9.9790482,Trattoria da Enzo,53.5510340870343,9.981609073080726,Trattoria/Osteria
Neustadt,53.5498808,9.9790482,Eiskantine,53.552055596844234,9.980560649950272,Ice Cream Shop
Neustadt,53.5498808,9.9790482,Sushi 153,53.549754398615775,9.979662528171774,Sushi Restaurant
Neustadt,53.5498808,9.9790482,Old Commercial Room,53.548363257237156,9.978290556301134,Seafood Restaurant
Neustadt,53.5498808,9.9790482,The 21,53.549013,9.975051,Vietnamese Restaurant
Neustadt,53.5498808,9.9790482,Krameramtsstuben,53.548030732994256,9.980266141752411,German Restaurant
Neustadt,53.5498808,9.9790482,Loving Hut,53.55164624655542,9.980434668815203,Vegetarian / Vegan Restaurant
Neustadt,53.5498808,9.9790482,The Irish Rover,53.55076071417284,9.98069587901912,Irish Pub
Neustadt,53.5498808,9.9790482,Thai Food,53.547878,9.983028,Thai Restaurant
Neustadt,53.5498808,9.9790482,Motel One,53.5498163,9.9750427,Hotel
Neustadt,53.5498808,9.9790482,Lindner Hotel am Michel,53.55086946137062,9.977811546437215,Hotel
Neustadt,53.5498808,9.9790482,Gaststätte Dreyer,53.54803802369361,9.982231494568289,Gastropub
Neustadt,53.5498808,9.9790482,REWE CITY,53.55043609783249,9.977729992077569,Supermarket
Neustadt,53.5498808,9.9790482,Erste Liebe,53.549358818974824,9.985087456996364,Café
Neustadt,53.5498808,9.9790482,Petit Bonheur,53.550436913759654,9.975460071043237,French Restaurant
Neustadt,53.5498808,9.9790482,Café Johanna,53.54698600862621,9.97504130430151,Café
Neustadt,53.5498808,9.9790482,Thämers,53.55080184789539,9.980618852608913,German Restaurant
Neustadt,53.5498808,9.9790482,Museum für Hamburgische Geschichte,53.55153319184558,9.97429865416985,History Museum
Neustadt,53.5498808,9.9790482,Sautter + Lackmann,53.548779445363714,9.985005075415119,Bookstore
Neustadt,53.5498808,9.9790482,Marinehof,53.549374206753974,9.985252761253843,German Restaurant
Neustadt,53.5498808,9.9790482,Michelwiese,53.54665765834406,9.978468307058067,Park
Neustadt,53.5498808,9.9790482,Restaurant Buon Giorno,53.5493158008065,9.983093137997466,Italian Restaurant
Neustadt,53.5498808,9.9790482,Milch,53.546051,9.975681,Café
Neustadt,53.5498808,9.9790482,Neustädter Grill,53.55125991443855,9.982503000417875,Snack Place
Neustadt,53.5498808,9.9790482,The Office Formerly Known as Makers & Co. HQ,53.54782998817404,9.981378612840503,Arts & Crafts Store
Neustadt,53.5498808,9.9790482,Rialto,53.54931019771138,9.984501833635594,Mediterranean Restaurant
Neustadt,53.5498808,9.9790482,HEJPAPA | Kitchen and Koffee,53.554262002751706,9.979817301092147,Café
Neustadt,53.5498808,9.9790482,MeridianSpa,53.54630062037711,9.980929072496528,Gym / Fitness Center
Neustadt,53.5498808,9.9790482,Portugiesen-Viertel,53.5460144731622,9.975418811358425,Neighborhood
Neustadt,53.5498808,9.9790482,Wallanlagen,53.553235310916826,9.97459888458252,Park
Neustadt,53.5498808,9.9790482,THE MADISON Hotel Hamburg,53.546185357074506,9.981167389964964,Hotel
Neustadt,53.5498808,9.9790482,Tortue,53.551442,9.98609,Hotel
Neustadt,53.5498808,9.9790482,Le golden Igel,53.553335852106244,9.981540833429126,Restaurant
Neustadt,53.5498808,9.9790482,Mohltied,53.55395794948612,9.978810103780344,Restaurant
Neustadt,53.5498808,9.9790482,Gudberg,53.55385533109702,9.979978953333768,Bookstore
Neustadt,53.5498808,9.9790482,Insieme,53.54794702084554,9.983148996092286,Italian Restaurant
Neustadt,53.5498808,9.9790482,Coffee & Cakes,53.54616203844147,9.976416509524036,Café
Neustadt,53.5498808,9.9790482,Feld's Salat,53.55409902224575,9.979854207592847,Salad Place
Neustadt,53.5498808,9.9790482,Panthera Rodizio,53.546251626376495,9.977081121970171,Brazilian Restaurant
Neustadt,53.5498808,9.9790482,Vin O Vin,53.5530179206425,9.98360879991191,Italian Restaurant
Neustadt,53.5498808,9.9790482,Nachtmichel,53.54854937182001,9.978847535303483,Scenic Lookout
Neustadt,53.5498808,9.9790482,Hanse Clipper Haus,53.546253258125006,9.977159796904472,Hotel
Neustadt,53.5498808,9.9790482,Amber Cafe,53.54600639379717,9.981471233463232,Café
Neustadt,53.5498808,9.9790482,Westwerk (West Work),53.548888800273396,9.98506575265259,Art Gallery
Neustadt,53.5498808,9.9790482,Fischmarkt Restaurant,53.546056790028565,9.977905917081442,Seafood Restaurant
Neustadt,53.5498808,9.9790482,O Farol,53.54603132477505,9.976013582407742,Seafood Restaurant
Neustadt,53.5498808,9.9790482,REWE CITY,53.54577897512725,9.977081030277546,Supermarket
Neustadt,53.5498808,9.9790482,Eis-Stübchen Jörs Bakó,53.5470937666289,9.977720975875854,Ice Cream Shop
Neustadt,53.5498808,9.9790482,Olà Lisboa,53.54604379507754,9.975171391584041,Portuguese Restaurant
Neustadt,53.5498808,9.9790482,Casa Madeira,53.54602687312601,9.975749118880154,Portuguese Restaurant
Neustadt,53.5498808,9.9790482,Casa Rita,53.54796897790635,9.982964131839188,Italian Restaurant
Neustadt,53.5498808,9.9790482,Ambercafé,53.5459584263231,9.981483205344512,Bakery
Neustadt,53.5498808,9.9790482,D. José,53.546038920470586,9.976074821669968,Portuguese Restaurant
Neustadt,53.5498808,9.9790482,Herrengrabenfleet,53.5478837597522,9.98312612095218,Canal
Neustadt,53.5498808,9.9790482,Café Sul,53.54606295508222,9.976159760896227,Café
Neustadt,53.5498808,9.9790482,Portugal in Hamburg,53.545994,9.976217,Café
Niendorf,53.6284111,9.9557091,Chalon,53.63078129714091,9.954496783220835,Asian Restaurant
Niendorf,53.6284111,9.9557091,Bäckerei Junge,53.626205,9.954802,Bakery
Niendorf,53.6284111,9.9557091,Uhren & Schmuck Service-Center,53.62767028808594,9.950874328613281,Jewelry Store
Niendorf,53.6284111,9.9557091,La Terrazza,53.63229811191559,9.955705404281616,Italian Restaurant
Niendorf,53.6284111,9.9557091,PENNY,53.63262048,9.95512222,Supermarket
Nienstedten,53.5524166,9.8443521,Eiscafe Dante,53.55443089389352,9.844629602911786,Ice Cream Shop
Nienstedten,53.5524166,9.8443521,Kleines Jacob,53.55067595215709,9.84380796001601,Wine Bar
Nienstedten,53.5524166,9.8443521,Hotel Louis C. Jacob,53.550606637896166,9.843910240992194,Hotel
Nienstedten,53.5524166,9.8443521,Nienstedtener Marktplatz,53.55259941796133,9.8444429728143,Park
Nienstedten,53.5524166,9.8443521,Budnikowsky,53.5544102340073,9.846050357448535,Pharmacy
Nienstedten,53.5524166,9.8443521,Dill Sin Döns,53.550382,9.842666,Seafood Restaurant
Nienstedten,53.5524166,9.8443521,Elbuferweg,53.54985440549017,9.844636335539349,Trail
Nienstedten,53.5524166,9.8443521,ServiceStore DB - S-Bahnhof Klein Flottbek,53.5535746,9.8490589,Convenience Store
Ochsenwerder,53.4752031,10.0810767,Wein- & Friesenstube,53.475829,10.082867,German Restaurant
Ochsenwerder,53.4752031,10.0810767,H Elversweg,53.4738658344082,10.079108172158824,Bus Stop
Ochsenwerder,53.4752031,10.0810767,Sanja Bellemo - Ihre Maklerin in Hamburg,53.47469,10.082080000000019,Hotel
Ochsenwerder,53.4752031,10.0810767,Bäckerei Bahn,53.47706439947003,10.084848403930664,Bakery
Ohlsdorf,53.6215437,10.0377601,Best Western Amedia Hamburg,53.6204367272286,10.032898804893534,Hotel
Ohlsdorf,53.6215437,10.0377601,Café Schwesterherz,53.61976985469713,10.033181002095615,Café
Ohlsdorf,53.6215437,10.0377601,Café Fritz,53.62307093018587,10.03330650587819,Café
Ohlsdorf,53.6215437,10.0377601,Ditsch,53.62057524634199,10.03159494910526,Bakery
Ohlsdorf,53.6215437,10.0377601,Le Crobag,53.62059138080306,10.031426667361512,Bakery
Ohlsdorf,53.6215437,10.0377601,Hallen- und Freibad Ohlsdorf,53.62115575912407,10.030775282603198,Pool
Ohlsdorf,53.6215437,10.0377601,Ribling,53.620463391938145,10.032701423179391,Restaurant
Ohlsdorf,53.6215437,10.0377601,Expresso Bäckerei,53.620810692475054,10.032495509666834,Bakery
Ohlsdorf,53.6215437,10.0377601,ServiceStore DB - S-Bahnhof Ohlsdorf,53.620705,10.0322569,Convenience Store
Ohlsdorf,53.6215437,10.0377601,Mon Petit Bistro,53.620597965657836,10.03133241276173,Snack Place
Osdorf,53.5738475,9.8602253,Elbe Einkaufszentrum (EEZ),53.57080087847448,9.861527681350708,Shopping Mall
Osdorf,53.5738475,9.8602253,H&M,53.571175999856386,9.862069403752685,Clothing Store
Osdorf,53.5738475,9.8602253,EDEKA Volker Klein,53.569760236589666,9.861864920580118,Supermarket
Osdorf,53.5738475,9.8602253,Saturn,53.57069842527964,9.860546434358639,Electronics Store
Osdorf,53.5738475,9.8602253,Zara,53.57042093655825,9.861353640260022,Clothing Store
Osdorf,53.5738475,9.8602253,dm-drogerie markt,53.57041,9.860387,Drugstore
Osdorf,53.5738475,9.8602253,NORDSEE,53.57044203493243,9.862477500663179,Seafood Restaurant
Osdorf,53.5738475,9.8602253,Telekom Shop,53.57039400000001,9.860457373016288,Mobile Phone Shop
Osdorf,53.5738475,9.8602253,REWE,53.570418287285335,9.863105084295347,Supermarket
Osdorf,53.5738475,9.8602253,Don Quichotte,53.57255511868515,9.855313690545179,Pizza Place
Osdorf,53.5738475,9.8602253,Hollister Co.,53.57038440673259,9.861998705266643,Clothing Store
Osdorf,53.5738475,9.8602253,Starbucks,53.57083816719181,9.862043583846392,Coffee Shop
Osdorf,53.5738475,9.8602253,Daily's,53.570670270845966,9.861516952514648,Salad Place
Osdorf,53.5738475,9.8602253,H Knabeweg,53.57579355995852,9.855086925198725,Bus Stop
Osdorf,53.5738475,9.8602253,Hans-Christian-Andersen-Park,53.57582228890691,9.854964627515157,Park
Osdorf,53.5738475,9.8602253,Fielmann,53.57021390698553,9.861529272362532,Optical Shop
Othmarschen,53.5550626,9.8878602,Jim Block,53.55879873047783,9.887101906670063,Burger Joint
Othmarschen,53.5550626,9.8878602,H Othmarschen,53.55892968544068,9.887061607804473,Bus Stop
Othmarschen,53.5550626,9.8878602,S Othmarschen,53.55921811246263,9.885797691223749,Light Rail Station
Othmarschen,53.5550626,9.8878602,Kleingartenverein Holmbrook e.V.,53.55626910247191,9.894990921020506,Garden
Ottensen,53.5550658,9.9198188,Bäckerei Wiedenroth,53.55608389822626,9.921576028293025,Bakery
Ottensen,53.5550658,9.9198188,Warenwirtschaft,53.5557045473899,9.921440583671274,Grocery Store
Ottensen,53.5550658,9.9198188,Behrings - ehemals Stadtcafé Ottensen,53.553987476599595,9.919627878604961,Café
Ottensen,53.5550658,9.9198188,Froindlichst,53.55673426412657,9.921648325801367,Vegetarian / Vegan Restaurant
Ottensen,53.5550658,9.9198188,Schlecks,53.552395,9.922479,Ice Cream Shop
Ottensen,53.5550658,9.9198188,Arturo 1919,53.55322863947012,9.922682706952989,Restaurant
Ottensen,53.5550658,9.9198188,Jö Makrönchen,53.55480275202142,9.921823231335233,Dessert Shop
Ottensen,53.5550658,9.9198188,Souperia,53.554876636493304,9.927013766250962,Soup Place
Ottensen,53.5550658,9.9198188,The Box,53.55640903714409,9.92608376646318,French Restaurant
Ottensen,53.5550658,9.9198188,Taverna Elia,53.55577775193073,9.921807729798543,Taverna
Ottensen,53.5550658,9.9198188,Cafè Veloso,53.5549358997163,9.926972088643167,Café
Ottensen,53.5550658,9.9198188,China Bistro Yen,53.555390134480156,9.926092967024017,Asian Restaurant
Ottensen,53.5550658,9.9198188,Nepheli,53.55783242722864,9.914521784120058,Greek Restaurant
Ottensen,53.5550658,9.9198188,Kreuzkirche (Ottensen),53.553589852891456,9.917576969743113,Church
Ottensen,53.5550658,9.9198188,H Kreuzkirche,53.55380385786418,9.916338157633778,Bus Stop
Ottensen,53.5550658,9.9198188,FC Teutonia 05,53.5521800254926,9.918520620750442,Soccer Field
Poppenbüttel,53.6564,10.0742,H Alte Landstraße Nord,53.65313388911923,10.07742621250147,Bus Stop
Rahlstedt,53.6038827,10.1581547,Schweinske Rahlstedt,53.60515965110686,10.158849704186114,German Restaurant
Rahlstedt,53.6038827,10.1581547,Braaker Mühle,53.60450481274877,10.155128034556151,Bakery
Rahlstedt,53.6038827,10.1581547,dm-drogerie markt,53.60503532335621,10.156889542327917,Drugstore
Rahlstedt,53.6038827,10.1581547,Rossmann,53.604300983818746,10.155367039368906,Drugstore
Rahlstedt,53.6038827,10.1581547,Wochenmarkt Rahlstedt,53.60404904810152,10.154838872007199,Farmers Market
Rahlstedt,53.6038827,10.1581547,Bahnhof Hamburg-Rahlstedt,53.604658987625335,10.154260911165416,Train Station
Rahlstedt,53.6038827,10.1581547,H&M,53.6048271437305,10.158234013643037,Clothing Store
Rahlstedt,53.6038827,10.1581547,Cafe Ole,53.605244662304536,10.160421469828124,American Restaurant
Rahlstedt,53.6038827,10.1581547,McDonald's,53.604241863665955,10.15432089210878,Fast Food Restaurant
Rahlstedt,53.6038827,10.1581547,Bäckerei Junge,53.60520057366365,10.157130364312454,Bakery
Rahlstedt,53.6038827,10.1581547,Hansebäcker Rahlstedt,53.6051511923082,10.157167846394984,Bakery
Rahlstedt,53.6038827,10.1581547,Little Monsters,53.60522,10.156598,Bagel Shop
Rahlstedt,53.6038827,10.1581547,Dönerhaus Rahlstedt,53.605254,10.155916,Fast Food Restaurant
Rahlstedt,53.6038827,10.1581547,Budnikowsky,53.60394954867864,10.1548573405882,Pharmacy
Rahlstedt,53.6038827,10.1581547,AMTV Vereinsheim,53.60192867187421,10.157872469412348,Gym
Rahlstedt,53.6038827,10.1581547,Sultan's Kebap,53.60417204812238,10.154819987064855,Restaurant
Rahlstedt,53.6038827,10.1581547,Kinderreigen,53.602842068801756,10.154526182096113,Toy / Game Store
Rahlstedt,53.6038827,10.1581547,ZOB Rahlstedt,53.60367961290787,10.154059024360945,Bus Station
Rahlstedt,53.6038827,10.1581547,Asia lam,53.6027160770105,10.154492379437611,Vietnamese Restaurant
Reitbrook,53.4688446,10.1521229,See hinterm Horn,53.472813,10.154882,Lake
Rissen,53.5847,9.75639,Eiskalte Schnauze,53.58180355017554,9.757394227690792,Ice Cream Shop
Rissen,53.5847,9.75639,Rossmann,53.5816239818146,9.75788176059723,Drugstore
Rissen,53.5847,9.75639,REWE,53.581698082389956,9.759524532470527,Supermarket
Rissen,53.5847,9.75639,S Rissen,53.58301365707847,9.757457536170925,Light Rail Station
Rissen,53.5847,9.75639,Domino's,53.58267,9.75413,Pizza Place
Rissen,53.5847,9.75639,Schöns Park,53.585855488187214,9.75270170046784,Park
Rissen,53.5847,9.75639,Budnikowsky,53.58222462265462,9.755120411975605,Pharmacy
Rissen,53.5847,9.75639,EDEKA Schlemmer Markt,53.58214180235057,9.75511477761968,Supermarket
Rissen,53.5847,9.75639,Eiscafé Arcobaleno,53.581887435924045,9.75499883810224,Ice Cream Shop
Rissen,53.5847,9.75639,Dat Backhus Rissen,53.581677048634155,9.755889121882207,Bakery
Rissen,53.5847,9.75639,HypoVereinsbank Hamburg Rissen,53.5816672,9.7569257,Bank
Rissen,53.5847,9.75639,Junge Die Bäckerei,53.58163005860478,9.756839129301445,Bakery
Rissen,53.5847,9.75639,PENNY,53.58138051,9.75389598,Supermarket
Rönneburg,53.4367554,10.0090562,Restaurant Rönneburger Park - Mediterrane Spezialitäten,53.437077480063046,10.004333031527082,Greek Restaurant
Rönneburg,53.4367554,10.0090562,H Küstersweg,53.43710259832027,10.004024685894834,Bus Stop
Rönneburg,53.4367554,10.0090562,H Kanzlerstraße,53.439842438905366,10.006463609039526,Bus Stop
Rothenburgsort,53.5355872,10.0369161,Golf Lounge e.V.,53.53345042274589,10.034143961565961,Golf Course
Rothenburgsort,53.5355872,10.0369161,Elbpark Entenwerder,53.53187789378306,10.0339937210083,Park
Rothenburgsort,53.5355872,10.0369161,ALDI NORD,53.53571972688576,10.03681754106384,Supermarket
Rothenburgsort,53.5355872,10.0369161,Restaurant Elbgarten,53.53480637938193,10.029489689278812,Restaurant
Rothenburgsort,53.5355872,10.0369161,Windfang,53.53509567186003,10.02993027575642,Hotel Bar
Rothenburgsort,53.5355872,10.0369161,Dö-Diner,53.53651329968909,10.034362524729179,Fast Food Restaurant
Rothenburgsort,53.5355872,10.0369161,Hamburger Sparkasse,53.53411303410577,10.039132717488737,Bank
Rothenburgsort,53.5355872,10.0369161,Dönerei,53.533737,10.038924,Doner Restaurant
Rothenburgsort,53.5355872,10.0369161,PENNY,53.53340595,10.03908965,Supermarket
Rothenburgsort,53.5355872,10.0369161,Budnikowsky Rothenburgsort,53.53318,10.038801,Pharmacy
Rothenburgsort,53.5355872,10.0369161,Elbgarten,53.535001786319825,10.0302881115673,German Restaurant
Rothenburgsort,53.5355872,10.0369161,H Billhorner Röhrendamm,53.537828386216596,10.030944559399577,Bus Stop
Rotherbaum,53.5684065,9.9874317,Café Leonar,53.56969012174519,9.984371729694454,Café
Rotherbaum,53.5684065,9.9874317,Küchenfreunde,53.570554751138445,9.98489010361897,Deli / Bodega
Rotherbaum,53.5684065,9.9874317,Restaurant Brodersen,53.56653131568145,9.988850005862782,German Restaurant
Rotherbaum,53.5684065,9.9874317,Salon Wechsel Dich,53.57035933223128,9.984817962783556,Café
Rotherbaum,53.5684065,9.9874317,Hamburger Kammerspiele,53.57018249541217,9.985500531705672,Theater
Rotherbaum,53.5684065,9.9874317,Wochenmarkt am Völkerkundemuseum,53.5683022871979,9.988473815038963,Farmers Market
Rotherbaum,53.5684065,9.9874317,Otto's Burger,53.56855315412604,9.983142069947604,Burger Joint
Rotherbaum,53.5684065,9.9874317,Hamburg4 | Apple Premium Reseller,53.566268,9.987421,Electronics Store
Rotherbaum,53.5684065,9.9874317,Abaton,53.567641412407056,9.981845059440579,Indie Movie Theater
Rotherbaum,53.5684065,9.9874317,Restaurant Pinakas,53.57069110039428,9.98493334312045,Greek Restaurant
Rotherbaum,53.5684065,9.9874317,Backecht,53.569613125182514,9.984792461342801,Bakery
Rotherbaum,53.5684065,9.9874317,Hindukusch,53.567973,9.981651,Afghan Restaurant
Rotherbaum,53.5684065,9.9874317,L'Espresso Bar,53.56943814373536,9.98402119256755,Italian Restaurant
Rotherbaum,53.5684065,9.9874317,Eiscafé La Veneziana,53.56774796989517,9.981704362570113,Ice Cream Shop
Rotherbaum,53.5684065,9.9874317,Der Etrusker,53.569309473898066,9.983879790812816,Italian Restaurant
Rotherbaum,53.5684065,9.9874317,Spiesserei,53.56534092291712,9.983129492939364,Mediterranean Restaurant
Rotherbaum,53.5684065,9.9874317,Mandelmehl & Zuckerei,53.56961903180254,9.98241955871681,Dessert Shop
Rotherbaum,53.5684065,9.9874317,Pony Bar,53.567644415709076,9.98244717639109,Café
Rotherbaum,53.5684065,9.9874317,La Monella,53.57204591515663,9.985890320325211,Vegetarian / Vegan Restaurant
Rotherbaum,53.5684065,9.9874317,Feine Kost,53.56788200929012,9.988083943618797,Falafel Restaurant
Rotherbaum,53.5684065,9.9874317,Café David,53.56997591135336,9.984371459804564,Mediterranean Restaurant
Rotherbaum,53.5684065,9.9874317,Wochenmarkt Turmweg,53.57087237580809,9.9921536740309,Farmers Market
Rotherbaum,53.5684065,9.9874317,Hanse Beans,53.565298,9.983581,Coffee Shop
Rotherbaum,53.5684065,9.9874317,Andere Welten,53.567289607613596,9.980848082805128,Bookstore
Rotherbaum,53.5684065,9.9874317,Budnikowsky,53.56796279031677,9.980431045786094,Drugstore
Rotherbaum,53.5684065,9.9874317,Falafel Haus,53.56604166918637,9.982109208728062,Falafel Restaurant
Rotherbaum,53.5684065,9.9874317,EDEKA Niemerszein,53.57257963920091,9.987640457731443,Supermarket
Rotherbaum,53.5684065,9.9874317,Golden Temple Teehaus,53.56486873817241,9.983595983596958,Tea Room
Rotherbaum,53.5684065,9.9874317,St. Johannis,53.57089237899033,9.993436842985199,Church
Rotherbaum,53.5684065,9.9874317,Arkadasch,53.56800787967013,9.98200462266775,Turkish Restaurant
Rotherbaum,53.5684065,9.9874317,So Na Mu,53.56779876302029,9.98040707126037,Korean Restaurant
Rotherbaum,53.5684065,9.9874317,Vapiano,53.571270395753686,9.988773116036155,Italian Restaurant
Rotherbaum,53.5684065,9.9874317,Casa Mia Restaurant,53.57006225734734,9.984562286353654,Pizza Place
Rotherbaum,53.5684065,9.9874317,Swedish Cream,53.571808781194285,9.988802539088018,Café
Rotherbaum,53.5684065,9.9874317,Windschirm,53.57152290965826,9.985996474641745,Pub
Rotherbaum,53.5684065,9.9874317,Abaton Bistro,53.56773504540619,9.981719017061508,Café
Rotherbaum,53.5684065,9.9874317,LeoBar,53.57131056292204,9.984903931617737,Cocktail Bar
Rotherbaum,53.5684065,9.9874317,Balutschi,53.56567908040845,9.982521139255384,Indian Restaurant
Rotherbaum,53.5684065,9.9874317,Neumann|s Bistro & Weinbar,53.57088232622848,9.984979523916916,Wine Bar
Rotherbaum,53.5684065,9.9874317,Hotel Am Dammtor,53.564164851349496,9.988058687393865,Hotel
Rotherbaum,53.5684065,9.9874317,Sushi Iô,53.57139691120281,9.98855444377381,Sushi Restaurant
Rotherbaum,53.5684065,9.9874317,Doris Diner,53.56909922706442,9.983613192238202,Diner
Rotherbaum,53.5684065,9.9874317,Patacón Pisao,53.5708688,9.986052050000001,Colombian Restaurant
Rotherbaum,53.5684065,9.9874317,Hanging Out Café,53.568177,9.981464,Café
Rotherbaum,53.5684065,9.9874317,Logo,53.56455325833193,9.983842750519155,Rock Club
Rotherbaum,53.5684065,9.9874317,Hotel Wagner im Dammtorpalais,53.564097222054365,9.987364052410072,Hotel
Rotherbaum,53.5684065,9.9874317,Museum für Völkerkunde,53.56848823324802,9.988692634569093,Museum
Rotherbaum,53.5684065,9.9874317,Curry Grindel,53.56688813460068,9.980847526364702,Fast Food Restaurant
Rotherbaum,53.5684065,9.9874317,Eiszeit,53.56897010894002,9.988334958557077,Ice Cream Shop
Rotherbaum,53.5684065,9.9874317,Hotel Vorbach,53.56621968964438,9.98811043694309,Hotel
Rotherbaum,53.5684065,9.9874317,Double Coffee,53.564929106136354,9.98681608511257,Coffee Shop
Rotherbaum,53.5684065,9.9874317,Bolero,53.57224836746269,9.988962747868369,Mexican Restaurant
Rotherbaum,53.5684065,9.9874317,Qrito,53.56733871029382,9.980787454030345,Mexican Restaurant
Rotherbaum,53.5684065,9.9874317,Campus Suite,53.56743354065623,9.988290082289572,Coffee Shop
Rotherbaum,53.5684065,9.9874317,Roxie,53.56686557706262,9.980415127673862,Bar
Rotherbaum,53.5684065,9.9874317,Unser Markt,53.566118914362384,9.986788826666729,Grocery Store
Rotherbaum,53.5684065,9.9874317,Thang Long,53.567919212217376,9.980318784160591,Vietnamese Restaurant
Rotherbaum,53.5684065,9.9874317,Hallerplatz,53.57252797299439,9.988648113294053,Plaza
Rotherbaum,53.5684065,9.9874317,Postamt 13,53.568136317607404,9.986493563450619,Post Office
Rotherbaum,53.5684065,9.9874317,Kumpir König,53.56738696021684,9.981158599198414,Kumpir Restaurant
